4.137119999999999990e-04 2.185434489804911664e+03 4.719232266682699901e+02 1.274114269738673144e+01
4.220699999999999756e-04 2.227667420592288181e+03 4.810430145242625031e+02 1.298736173616329204e+01
4.305959999999999952e-04 2.270702267078968816e+03 4.903359681657934175e+02 1.323825595733955929e+01
4.392949999999999741e-04 2.314562386031389906e+03 4.998071312532771913e+02 1.349396153095801409e+01
4.481689999999999979e-04 2.359255563036644617e+03 5.094581850031437966e+02 1.375452384666513872e+01
4.572220000000000212e-04 2.404797369271232128e+03 5.192924918532397669e+02 1.402003368425130425e+01
4.664590000000000142e-04 2.451211161501082643e+03 5.293150954628858926e+02 1.429062721364785205e+01
4.758820000000000086e-04 2.498504725312789105e+03 5.395276770474364412e+02 1.456634982439934767e+01
4.854959999999999744e-04 2.546697524677062574e+03 5.499344396543890525e+02 1.484731499125830467e+01
4.953029999999999976e-04 2.595805130769795142e+03 5.605387457202834867e+02 1.513361349388386579e+01
5.053090000000000099e-04 2.645847007561190367e+03 5.713447982915223520e+02 1.542535880692255468e+01
5.155169999999999501e-04 2.696834833431784318e+03 5.823551191925278090e+02 1.572261901482502289e+01
5.259309999999999896e-04 2.748788072351462688e+03 5.935739114690223914e+02 1.602550759216851972e+01
5.365559999999999904e-04 2.801722295494932041e+03 6.050045375549851769e+02 1.633411531836181751e+01
5.473949999999999996e-04 2.855656966831636964e+03 6.166512004951861172e+02 1.664855566788826380e+01
5.584529999999999876e-04 2.910611550330549107e+03 6.285181033333711866e+02 1.696894211513243178e+01
5.697340000000000173e-04 2.966597724370773449e+03 6.406077678908765165e+02 1.729534274424093709e+01
5.812439999999999664e-04 3.023642738510186064e+03 6.529260784317906428e+02 1.762791641963139710e+01
5.929859999999999905e-04 3.081758271127333046e+03 6.654755567762384771e+02 1.796673122532997624e+01
6.049649999999999516e-04 3.140963786189836810e+03 6.782604059650620911e+02 1.831190063543515478e+01
6.171860000000000367e-04 3.201278747664930961e+03 6.912848290382587493e+02 1.866353812396141620e+01
6.296539999999999993e-04 3.262726512314250613e+03 7.045538696458925187e+02 1.902177985992896581e+01
6.423740000000000266e-04 3.325322651309360481e+03 7.180708902151654911e+02 1.938671662207654478e+01
6.553499999999999647e-04 3.389086628616322287e+03 7.318400937835521063e+02 1.975846188416967308e+01
6.685890000000000322e-04 3.454037908200305992e+03 7.458656833866033367e+02 2.013712911978643660e+01
6.820959999999999827e-04 3.520199846821038591e+03 7.601527026702592593e+02 2.052285449753864910e+01
6.958749999999999875e-04 3.587591908443043849e+03 7.747053546686815935e+02 2.091575149086684604e+01
7.099330000000000484e-04 3.656233557029823260e+03 7.895278424138208493e+02 2.131593357299073688e+01
7.242740000000000115e-04 3.726144256544735981e+03 8.046243689373196730e+02 2.172351421710247266e+01
7.389060000000000029e-04 3.797351256539440783e+03 8.200008184898563286e+02 2.213865228629681425e+01
7.538319999999999613e-04 3.869870128181348718e+03 8.356605534896807512e+02 2.256143855843036761e+01
7.690610000000000284e-04 3.943712549841313830e+03 8.516060957403411749e+02 2.299194111589568124e+01
7.845970000000000505e-04 4.018921342248675501e+03 8.678466919329048324e+02 2.343040960182612764e+01
8.004470000000000291e-04 4.095531540541766844e+03 8.843899075335795033e+02 2.387704826887875598e+01
8.166169999999999506e-04 4.173504216757291942e+03 9.012273364002006701e+02 2.433163016289378433e+01
8.331140000000000333e-04 4.252917226774481605e+03 9.183757907149687298e+02 2.479460918212042841e+01
8.499440000000000467e-04 4.333809498523843104e+03 9.358436765493447638e+02 2.526621227374366541e+01
8.671139999999999924e-04 4.416142104039090555e+03 9.536225877547140044e+02 2.574621248297109943e+01
8.846309999999999807e-04 4.499953971248489324e+03 9.717209303977036825e+02 2.623483675651343816e+01
9.025009999999999977e-04 4.585284028079357086e+03 9.901471105428936426e+02 2.673231204087938195e+01
9.207329999999999681e-04 4.672171202456972424e+03 1.008909534250474621e+03 2.723886528214489289e+01
9.393329999999999865e-04 4.760615494358436990e+03 1.028008201471063558e+03 2.775449647544031251e+01
9.583089999999999621e-04 4.850655831706613753e+03 1.047451518259640352e+03 2.827943256633088964e+01
9.776679999999998965e-04 4.942292214475641231e+03 1.067239484560429901e+03 2.881367354931414937e+01
9.974179999999999158e-04 5.035563570585411071e+03 1.087380506422010512e+03 2.935744636932313867e+01
1.017569999999999976e-03 5.130469900005755335e+03 1.107874583779321938e+03 2.991075101994480434e+01
1.038120000000000015e-03 5.227089058604530692e+03 1.128738528790038799e+03 3.047404139700581638e+01
1.059100000000000102e-03 5.325421046340933572e+03 1.149972341366178625e+03 3.104731749183332212e+01
1.080489999999999923e-03 5.425465863190038363e+03 1.171576021453982094e+03 3.163057929912751121e+01
1.102319999999999949e-03 5.527262437054891052e+03 1.193557975065704113e+03 3.222405376023798595e+01
1.124589999999999965e-03 5.630849695846904069e+03 1.215926608231617365e+03 3.282796781829013355e+01
1.147299999999999969e-03 5.736266567475659940e+03 1.238690326978063922e+03 3.344254841602416661e+01
1.170480000000000001e-03 5.843474123942103688e+03 1.261840725085766053e+03 3.406756859168083196e+01
1.194130000000000061e-03 5.952550221097775648e+03 1.285394614677215941e+03 3.470348223761779849e+01
1.218249999999999932e-03 6.063494858898070561e+03 1.309351995656230201e+03 3.535028934435143100e+01
1.242859999999999928e-03 6.176346965233689843e+03 1.333721274008430328e+03 3.600821685061048072e+01
1.267969999999999991e-03 6.291145467996477237e+03 1.358510855721892995e+03 3.667749169535635190e+01
1.293579999999999904e-03 6.407851439186878451e+03 1.383712334576273861e+03 3.735788691672548367e+01
1.319709999999999980e-03 6.526581662578862051e+03 1.409350928748103343e+03 3.805008335254917284e+01
1.346369999999999945e-03 6.647297210161038493e+03 1.435418231991495077e+03 3.875385403844195054e+01
1.373569999999999956e-03 6.769998081865273889e+03 1.461914244159539066e+03 3.946919895991599248e+01
1.401319999999999953e-03 6.894801061458682852e+03 1.488864183413972341e+03 4.019679895334961373e+01
1.429630000000000093e-03 7.021667220918698149e+03 1.516259643484821936e+03 4.093642705197871123e+01
1.458510000000000102e-03 7.150596560165212395e+03 1.544100624199354343e+03 4.168808323877606625e+01
1.487969999999999918e-03 7.281705862951881500e+03 1.572412343690276657e+03 4.245244834725033911e+01
1.518030000000000074e-03 7.414917273290321646e+03 1.601177989540020917e+03 4.322906845594665981e+01
1.548700000000000077e-03 7.550308646977598983e+03 1.630414373753608288e+03 4.401839744564872348e+01
1.579979999999999926e-03 7.687879983921226085e+03 1.660121496131588628e+03 4.482043529668646897e+01
1.611900000000000095e-03 7.827709139892237545e+03 1.690316168622863415e+03 4.563563588431036777e+01
1.644459999999999932e-03 7.969757186841154180e+03 1.720989984899414367e+03 4.646377223603707307e+01
1.677679999999999970e-03 8.114024124642868628e+03 1.752142944691458979e+03 4.730484432526863259e+01
1.711580000000000089e-03 8.260626737000391586e+03 1.783800266022505639e+03 4.815953297474730732e+01
1.746149999999999916e-03 8.409526095854849700e+03 1.815953542544305947e+03 4.902761120999648625e+01
1.781430000000000079e-03 8.560722201041562585e+03 1.848602773901721093e+03 4.990907899600653508e+01
1.817409999999999989e-03 8.714292908323133815e+03 1.881764772025474940e+03 5.080439020622078772e+01
1.854130000000000058e-03 8.870238217516489385e+03 1.915439536520768570e+03 5.171354480173032186e+01
1.891579999999999911e-03 9.028558128479267907e+03 1.949627067080624329e+03 5.263654275225651702e+01
1.929799999999999962e-03 9.189291568953292881e+03 1.984335769369621403e+03 5.357361096487925067e+01
1.968779999999999836e-03 9.352438538779431838e+03 2.019565643044603121e+03 5.452474940576137641e+01
2.008550000000000006e-03 9.518037965689320117e+03 2.055325093748195741e+03 5.549018497981392528e+01
2.049130000000000135e-03 9.686128777413288844e+03 2.091622527120172890e+03 5.647014459166155120e+01
2.090519999999999792e-03 9.856672045807927134e+03 2.128449536629985232e+03 5.746440124885674550e+01
2.132760000000000038e-03 1.002970669855540837e+04 2.165814527813590757e+03 5.847318184578705313e+01
2.175840000000000066e-03 1.020527166338918505e+04 2.203725906317508816e+03 5.949671328774508794e+01
2.219790000000000131e-03 1.038340586797718970e+04 2.242192077646992857e+03 6.053522246609668400e+01
2.264640000000000056e-03 1.056403145614284767e+04 2.281196228978627460e+03 6.158825541937252268e+01
2.310389999999999840e-03 1.074722628350954074e+04 2.320755171942924335e+03 6.265626599143481457e+01
2.357059999999999798e-03 1.093299034977176416e+04 2.360868905881080082e+03 6.373925411732370350e+01
2.404669999999999811e-03 1.112136258254947279e+04 2.401545836194877666e+03 6.483744667820715790e+01
2.453250000000000135e-03 1.131230405354450704e+04 2.442777556020050270e+03 6.595061664872895335e+01
2.502809999999999844e-03 1.150581476241629025e+04 2.484564064622189107e+03 6.707876395648372636e+01
2.553370000000000119e-03 1.170197256467118859e+04 2.526922173379432479e+03 6.822234242044626740e+01
2.604949999999999974e-03 1.190073853197213612e+04 2.569843475343621776e+03 6.938112500699580210e+01
2.657580000000000098e-03 1.210211266388300282e+04 2.613327969574288545e+03 7.055511162340557973e+01
2.711260000000000059e-03 1.230609496000540639e+04 2.657375655212360016e+03 7.174430218497684564e+01
2.766030000000000051e-03 1.251272434777804483e+04 2.701994937268754711e+03 7.294892353434349275e+01
2.821909999999999957e-03 1.272196189877496909e+04 2.747177408603630738e+03 7.416874861898202198e+01
2.878920000000000090e-03 1.293380761248569615e+04 2.792923068116193917e+03 7.540377733035748520e+01
2.937079999999999899e-03 1.314826148837399887e+04 2.839231914650121325e+03 7.665400955447401543e+01
2.996410000000000132e-03 1.336536245381456138e+04 2.886112353078293836e+03 7.791967212034262502e+01
3.056940000000000178e-03 1.358503265231434852e+04 2.933547569894886237e+03 7.920031099922394446e+01
3.118699999999999858e-03 1.380731101116147511e+04 2.981545969786122441e+03 8.049615300173117305e+01
3.181699999999999980e-03 1.403215860179012816e+04 3.030099145310550739e+03 8.180697104559888544e+01
3.245969999999999932e-03 1.425957542348667630e+04 3.079207094929303821e+03 8.313276497912259799e+01
3.311549999999999910e-03 1.448952254753470334e+04 3.128861410876177615e+03 8.447330768801673173e+01
3.378439999999999915e-03 1.472203890116946059e+04 3.179070497723387234e+03 8.582882597165686889e+01
3.446690000000000084e-03 1.495704662763321721e+04 3.229817541394315867e+03 8.719886574502780263e+01
3.516319999999999862e-03 1.519454572608783565e+04 3.281102540081622010e+03 8.858342682993956885e+01
3.587350000000000001e-03 1.543449726772204122e+04 3.332917085814542588e+03 8.998228209194397209e+01
3.659819999999999827e-03 1.567690125154660200e+04 3.385261176459905528e+03 9.139543132073866616e+01
3.733760000000000030e-03 1.592171874862383811e+04 3.438126403774363098e+03 9.282264735499830977e+01
3.809180000000000118e-03 1.616891083004443863e+04 3.491504359575760645e+03 9.426370303944780460e+01
3.886129999999999793e-03 1.641839963877109767e+04 3.545378229184651900e+03 9.571814422962088997e+01
3.964640000000000178e-03 1.667018517364791114e+04 3.599748010108403832e+03 9.718597067978178927e+01
4.044729999999999853e-03 1.692426743350423203e+04 3.654613699822656599e+03 9.866718214104133722e+01
4.126440000000000316e-03 1.718052963324350640e+04 3.709950077298840824e+03 1.001610974943864250e+02
4.209799999999999653e-03 1.743893284361103360e+04 3.765748733610002546e+03 1.016674895111073198e+02
4.294840000000000289e-03 1.769947706321759324e+04 3.822009665760429016e+03 1.031863578958456600e+02
4.381600000000000251e-03 1.796204550678184751e+04 3.878707652323090770e+03 1.047170214903052141e+02
4.470120000000000170e-03 1.822659924480620975e+04 3.935834283847284496e+03 1.062592530141400857e+02
4.560419999999999925e-03 1.849309934782238270e+04 3.993381150945451736e+03 1.078128251932274679e+02
4.652550000000000088e-03 1.876146795821305204e+04 4.051331437687364087e+03 1.093772837597900320e+02
4.746529999999999673e-03 1.903158829052325382e+04 4.109659922271629512e+03 1.109519475186295239e+02
4.842420000000000058e-03 1.930346034276676073e+04 4.168366600415112771e+03 1.125368160474608175e+02
4.940240000000000256e-03 1.957692840141342458e+04 4.227417843932948927e+03 1.141309811731401993e+02
5.040039999999999971e-03 1.985195353644040370e+04 4.286805242241770429e+03 1.157342155036382252e+02
5.141859999999999833e-03 2.012845788987065680e+04 4.346511978635655396e+03 1.173460646947153947e+02
5.245729999999999664e-03 2.040632467578620344e+04 4.406512830314714847e+03 1.189658474527253276e+02
5.351700000000000033e-03 2.068547603596491899e+04 4.466790980044529533e+03 1.205931093813257604e+02
5.459809999999999837e-03 2.096575625632335505e+04 4.527312798447111163e+03 1.222269421897273673e+02
5.570109999999999645e-03 2.124716533425952730e+04 4.588078279911504069e+03 1.238673453247467222e+02
5.682630000000000146e-03 2.152946969973924934e+04 4.649036982723327128e+03 1.255129565821562636e+02
5.797430000000000118e-03 2.181266934986801425e+04 4.710188900640853717e+03 1.271637753465796123e+02
5.914550000000000189e-03 2.209656964223718751e+04 4.771491997363549672e+03 1.288186662961352340e+02
6.034030000000000123e-03 2.238105379015279323e+04 4.832921048418150349e+03 1.304769479722205006e+02
6.155919999999999621e-03 2.266600500672370617e+04 4.894450828906326024e+03 1.321379388742911090e+02
6.280280000000000064e-03 2.295126757694362095e+04 4.956047707459993944e+03 1.338007305153689686e+02
6.407150000000000345e-03 2.323672471375781970e+04 5.017686458828030482e+03 1.354646413601485051e+02
6.536580000000000168e-03 2.352222070199929294e+04 5.079333451295859959e+03 1.371287628874856352e+02
6.668630000000000044e-03 2.380759982627593126e+04 5.140955052663454808e+03 1.387921865283912837e+02
6.803349999999999675e-03 2.409270637115538193e+04 5.202517630644031669e+03 1.404540037052959462e+02
6.940779999999999693e-03 2.437734569328755606e+04 5.263979146906936876e+03 1.421130788962080373e+02
7.080999999999999621e-03 2.466140100455299762e+04 5.325314373905002867e+03 1.437687303394465062e+02
7.224040000000000149e-03 2.494463873354738462e+04 5.386472866969291317e+03 1.454195955395042006e+02
7.369979999999999934e-03 2.522690316396374692e+04 5.447420991926989700e+03 1.470647657329117806e+02
7.518859999999999606e-03 2.550799965190708463e+04 5.508116709272388107e+03 1.487031052818022658e+02
7.670749999999999617e-03 2.578773355299627292e+04 5.568517978451452109e+03 1.503334784449674828e+02
7.825709999999999611e-03 2.606591022281352707e+04 5.628582758831107640e+03 1.519547494734247550e+02
7.983799999999999231e-03 2.634229608891966564e+04 5.688260603510866531e+03 1.535655556516748277e+02
8.145090000000000663e-03 2.661669650647128219e+04 5.747509470939856328e+03 1.551647611402390794e+02
8.309630000000000141e-03 2.688887790287020107e+04 5.806278913874702994e+03 1.567510031898222280e+02
8.477500000000000660e-03 2.715864563283041934e+04 5.864526889810098510e+03 1.583231458668724940e+02
8.648750000000000188e-03 2.742568826774865374e+04 5.922186139049098529e+03 1.598793724971053223e+02
8.823469999999999924e-03 2.768985008974489756e+04 5.979223024026801795e+03 1.614187739826484176e+02
9.001709999999999573e-03 2.795081966994559480e+04 6.035570284463440657e+03 1.629395335917585328e+02
9.183560000000000334e-03 2.820836343444699378e+04 6.091177470300270215e+03 1.644402882976196452e+02
9.369080000000000116e-03 2.846220888181834016e+04 6.145985726277296635e+03 1.659194482120069836e+02
9.558350000000000180e-03 2.871212243802213561e+04 6.199944602047449735e+03 1.673756502796861980e+02
9.751440000000000108e-03 2.895775374554059454e+04 6.252978429720377790e+03 1.688068506700293767e+02
9.948429999999999426e-03 2.919890815791799832e+04 6.305045164268522058e+03 1.702119132008669453e+02
1.014939999999999939e-02 2.943523531724157147e+04 6.356069136949773565e+03 1.715887939576091696e+02
1.035439999999999972e-02 2.966642379391494978e+04 6.405983085925751766e+03 1.729356760549298997e+02
1.056359999999999938e-02 2.989224001159828185e+04 6.454736555884604968e+03 1.742511959481773829e+02
1.077700000000000012e-02 3.011233361364473967e+04 6.502253880814179865e+03 1.755333099919263873e+02
1.099469999999999961e-02 3.032635424147584126e+04 6.548459390536944738e+03 1.767799741301471954e+02
1.121680000000000073e-02 3.053406831984238306e+04 6.593302632092955719e+03 1.779898250500864947e+02
1.144339999999999941e-02 3.073504763442630792e+04 6.636691123423636782e+03 1.791603648271853615e+02
1.167460000000000025e-02 3.092901968207025493e+04 6.678566005545829285e+03 1.802900032062889295e+02
1.191039999999999981e-02 3.111567303408546286e+04 6.718860018578357085e+03 1.813769234951365945e+02
1.215100000000000034e-02 3.129461840175277757e+04 6.757489081506260845e+03 1.824188542207147350e+02
1.239649999999999953e-02 3.146550542637406761e+04 6.794377523894072510e+03 1.834137513016538890e+02
1.264690000000000085e-02 3.162802267956662763e+04 6.829458086520638062e+03 1.843597981108383692e+02
1.290239999999999963e-02 3.178178087268836316e+04 6.862646688537229238e+03 1.852547231916992985e+02
1.316310000000000049e-02 3.192642964737279181e+04 6.893867660223622806e+03 1.860964825334811792e+02
1.342899999999999996e-02 3.206161864810982661e+04 6.923045338019121118e+03 1.868830327326707561e+02
1.370030000000000033e-02 3.218703644211939536e+04 6.950112453220143834e+03 1.876125562274245624e+02
1.397699999999999984e-02 3.230221589135406248e+04 6.974968126756172751e+03 1.882823290393642708e+02
1.425940000000000020e-02 3.240688448837101532e+04 6.997553490403109208e+03 1.888907600026165881e+02
1.454740000000000026e-02 3.250065295416074878e+04 7.017784484084055293e+03 1.894355797086215318e+02
1.484129999999999998e-02 3.258317092639200564e+04 7.035585429529296562e+03 1.899147433039797761e+02
1.514109999999999935e-02 3.265408805190296698e+04 7.050880668242100910e+03 1.903262078846459531e+02
1.544700000000000066e-02 3.271305397208874274e+04 7.063594529988354225e+03 1.906679293894839020e+02
1.575899999999999870e-02 3.275971833511885779e+04 7.073651359142229921e+03 1.909378651975985406e+02
1.607739999999999864e-02 3.279373078032652120e+04 7.080975481023451721e+03 1.911339708096040795e+02
1.640219999999999873e-02 3.281477988494360761e+04 7.085499648518491995e+03 1.912544307925253690e+02
1.673349999999999838e-02 3.282259315150664770e+04 7.087165014922868068e+03 1.912976561023574504e+02
1.707159999999999928e-02 3.281678129367286601e+04 7.085887504346627793e+03 1.912613757720615126e+02
1.741639999999999855e-02 3.279711075019887357e+04 7.081616694032500163e+03 1.911442294672289961e+02
1.776830000000000076e-02 3.276330901575331882e+04 7.074293720309918172e+03 1.909446264714759991e+02
1.812719999999999956e-02 3.271506467621803677e+04 7.063851354718323819e+03 1.906607531909943134e+02
1.849340000000000012e-02 3.265218308697015163e+04 7.050247556183217057e+03 1.902914738344511250e+02
1.886699999999999836e-02 3.257439175671494741e+04 7.033423491302791263e+03 1.898352006697042782e+02
1.924810000000000063e-02 3.248157390568829942e+04 7.013353950548211287e+03 1.892912537127157577e+02
1.963700000000000168e-02 3.237349596515387020e+04 6.989988495004848119e+03 1.886582710366894560e+02
2.003370000000000151e-02 3.225004116199720011e+04 6.963301929483252025e+03 1.879355740713757257e+02
2.043839999999999893e-02 3.211109271683715269e+04 6.933269045280732826e+03 1.871224829144323110e+02
2.085129999999999970e-02 3.195657277921933928e+04 6.899873041914383066e+03 1.862185448226098856e+02
2.127249999999999974e-02 3.178648135925688985e+04 6.863113941193292703e+03 1.852237619476039470e+02
2.170220000000000135e-02 3.160074060982122319e+04 6.822974949806431141e+03 1.841376822533568145e+02
2.214059999999999986e-02 3.139942839506239761e+04 6.779472897772580836e+03 1.829607613983994838e+02
2.258790000000000103e-02 3.118262258076384387e+04 6.732624618632677993e+03 1.816934553885825778e+02
2.304420000000000079e-02 3.095047889352168204e+04 6.682463768748503753e+03 1.803366751768448921e+02
2.350970000000000143e-02 3.070311413008923046e+04 6.629015594286655869e+03 1.788911043625224409e+02
2.398470000000000116e-02 3.044080079363559344e+04 6.572338954257515070e+03 1.773583332058758515e+02
2.446919999999999998e-02 3.016373354805821509e+04 6.512475931301488345e+03 1.757395015993135132e+02
2.496349999999999958e-02 2.987230168170796969e+04 6.449510605641327857e+03 1.740368809403834973e+02
2.546779999999999877e-02 2.956693341607799448e+04 6.383535474809851621e+03 1.722529706817957447e+02
2.598229999999999984e-02 2.924805697410920038e+04 6.314643039461861918e+03 1.703902705841282739e+02
2.650720000000000159e-02 2.891613950735750768e+04 6.242934207799862634e+03 1.684515075007746532e+02
2.704259999999999997e-02 2.857168710068531072e+04 6.168518305690359739e+03 1.664396363751393153e+02
2.758889999999999953e-02 2.821532260703860447e+04 6.091529843342204913e+03 1.643582896533644657e+02
2.814629999999999910e-02 2.784786352470920247e+04 6.012145373598440528e+03 1.622122357277794436e+02
2.871490000000000153e-02 2.747001057618820778e+04 5.930516248318968792e+03 1.600055638478080198e+02
2.929489999999999872e-02 2.708242555278935470e+04 5.846785406290950959e+03 1.577421356257079310e+02
2.988669999999999868e-02 2.668600379777362105e+04 5.761146189013707044e+03 1.554271710333948704e+02
3.049050000000000024e-02 2.628164066368316708e+04 5.673791958000320847e+03 1.530658920156935210e+02
3.110639999999999933e-02 2.587038721454302504e+04 5.584949698534043819e+03 1.506644282553552614e+02
3.173480000000000051e-02 2.545329449781372023e+04 5.494846360179038129e+03 1.482289059145077488e+02
3.237589999999999912e-02 2.503129678893323944e+04 5.403683699663599327e+03 1.457647728154812228e+02
3.302990000000000093e-02 2.460540621500955604e+04 5.311680276821536609e+03 1.432779297842337769e+02
