4433.3522 -5124.1721 -448.1991 -95.1975 -1330.3795 732.9265 -4.8432 148.6522 -50.6645 87.9394 -90.9884 132.1469 -51.0013 41.5595 -10.9287 -5.6079 -3.1331 9.9750 8.4290 -3.0822 31.2653 -21.6478 12.5923 0.1865 23.2410 -5.1349 6.4159 -1.7123 13.6384 -2.0419 11.2288 -10.9411 21.4952 -4.6373 9.5436 -4.8084 13.6175 -1.5153 3.3342 9.0477
4594.6440 -7054.7794 -1051.5781 -13.2968 -1427.9654 837.0920 -60.3871 222.0002 82.8416 40.2727 -60.6004 311.7764 -53.4510 86.3925 17.9807 -23.1420 49.5950 45.6090 16.9570 -1.5757 64.0886 -26.7741 23.6832 1.7993 78.0710 -23.1543 46.4853 -13.0379 54.6113 -15.0986 28.2117 -1.3183 47.9783 -15.1422 0.3348 -2.2249 14.8528 -5.3841 16.5229 4.8480
9296.5017 -10227.4620 -3063.9112 469.0477 -2412.2583 2553.9474 356.5413 548.2068 -77.6777 319.4203 -375.6975 738.2216 23.2515 236.2788 -57.6799 62.1077 -79.1039 266.5554 8.1742 8.0543 268.0259 -53.3820 102.0318 111.8199 140.9725 -32.2777 37.4141 -130.5310 159.8272 24.3806 52.4634 -43.7379 240.8021 -58.9319 146.3769 -0.3870 97.3148 52.9281 93.5989 25.2878
