-5613.1355 369.5162 285.3765 473.8874 603.3527 85.7098 -198.5373 -101.3179 -149.9065 -16.2210 -113.4686 -17.8024 57.4287 -16.1342 23.0573 -10.2074 -27.3356 -29.5413 10.5431 -6.7211 18.1150 -28.8573 13.8566 3.2224 -19.1875 2.4036 0.6266 5.0272 -9.0798 11.6045 -0.9772 12.3254 -0.1559 -11.3669 2.7424 -6.4577 7.7084 -1.8806 2.8956 2.1106
-6660.5847 -541.1336 770.6172 433.2348 748.6707 -181.7090 -323.5956 -259.8756 -159.9179 -44.9016 -151.2066 -155.5625 51.1097 -43.6225 -10.7861 -12.6859 -49.9784 -80.2784 -13.9243 3.8088 -4.2214 8.4275 9.7661 10.5312 -6.8251 -6.5828 16.4547 12.3655 1.3716 -8.8751 -23.8027 -21.0448 -11.8143 7.9940 13.9518 17.2288 20.4915 6.3367 18.1995 -9.5144
-8189.9439 513.0073 961.8036 908.8947 652.2321 -244.4629 -381.7756 -191.6838 -139.7122 113.9430 -116.8497 -214.5613 67.7744 -137.0395 -7.7208 78.7359 -28.4007 -57.8880 40.6158 -34.9472 49.2253 -13.2861 -9.7299 48.1516 -55.7793 -21.2421 14.9961 14.6717 9.1581 20.4284 -21.6083 -10.1187 20.4722 1.2342 -14.0376 0.4004 18.5863 -1.2815 18.8271 16.9894
