1.229744799999999927e+01 3.956449500000000086e+01 5.021513000000000204e+01
1.198272249999999985e+02 2.173329499999999825e+01 1.276616520000000037e+02
1.174671859999999981e+02 1.115389799999999987e+01 4.475364700000000084e+01
1.180578309999999931e+02 5.793334200000000322e+01 1.494757700000000078e+01
1.769432300000000069e+01 4.906225200000000086e+01 5.310001400000000160e+01
1.163207019999999972e+02 2.109100199999999958e+01 1.083206409999999948e+02
7.737917299999999443e+01 9.180629000000000417e+01 2.075180800000000048e+01
1.246402970000000039e+02 1.074250640000000061e+02 1.070778499999999980e+02
5.567243599999999759e+01 6.263025999999999982e+01 1.671429600000000093e+01
1.979866200000000021e+01 4.390221400000000074e+01 1.048138959999999997e+02
7.675498199999999827e+01 1.233205870000000033e+02 7.149984700000000259e+01
1.153525089999999977e+02 1.015076069999999930e+02 1.187725449999999938e+02
8.636158799999999758e+01 3.845657700000000290e+01 1.206289830000000052e+02
3.907650999999999986e+00 8.151730299999999829e+01 4.296490500000000168e+01
4.333560200000000151e+01 5.894827699999999737e+01 2.572993100000000055e+01
1.153400340000000028e+02 6.164261599999999675e+01 1.059619900000000037e+01
6.981262999999999863e+01 1.221117710000000045e+02 7.278956599999999355e+01
2.193042600000000064e+01 1.250375290000000064e+02 7.768486000000000047e+01
1.324329200000000029e+01 1.099732599999999927e+01 5.972457899999999853e+01
1.582170099999999913e+01 1.606685600000000136e+01 2.313871599999999873e+01
1.229501419999999996e+02 6.724281299999999817e+01 5.734508900000000153e+01
3.929515099999999705e+01 1.191671599999999955e+02 1.091119079999999997e+02
1.971834799999999888e+01 1.245837939999999975e+02 6.384318900000000241e+01
1.015818400000000032e+01 1.133415069999999929e+02 1.619289399999999901e+01
7.638737500000000580e+01 7.141193400000000224e+01 2.986895900000000026e+01
1.126146159999999981e+02 1.408330199999999977e+01 1.254965129999999931e+02
1.222651520000000005e+02 7.813630700000000218e+01 8.277034000000000447e+01
9.105922700000000702e+01 1.142004009999999994e+02 6.877151499999999373e+01
2.793434500000000043e+01 1.192828750000000042e+02 1.238474659999999972e+02
1.070001369999999952e+02 9.769394699999999432e+01 4.177384200000000192e+01
6.728556799999999782e+01 8.660236399999999435e+01 5.496984100000000240e+01
7.491017200000000287e+01 1.092390139999999974e+02 9.810124999999999318e+01
1.495795999999999992e+01 1.034096449999999976e+02 1.261015850000000000e+02
7.973016400000000203e+01 8.740101599999999848e+01 5.389202900000000085e+01
9.345822099999999466e+01 7.732553099999999802e+01 6.780368799999999396e+01
4.128685000000000116e+01 1.190239559999999983e+02 8.447666900000000112e+01
3.597980499999999893e+01 1.107275920000000013e+02 1.548494200000000021e+01
7.051107799999999770e+01 7.964753699999999981e+01 5.201279399999999953e+01
2.562629999999999963e+00 1.149116740000000050e+02 1.176738280000000003e+02
8.978957400000000177e+01 8.107341999999999160e+00 8.580360000000000653e+00
1.266265340000000066e+02 3.122841800000000134e+01 2.912509500000000173e+01
9.931242399999999293e+01 1.139664920000000023e+02 9.956490300000000104e+01
5.200738100000000230e+01 5.339276499999999714e+01 1.164476470000000035e+02
1.111878739999999937e+02 2.699340099999999865e+01 1.142668230000000023e+02
1.251982270000000028e+02 1.572207099999999969e+01 1.439035200000000003e+01
9.369000200000000689e+01 7.672175599999999918e+01 6.818735499999999661e+01
1.223331150000000065e+02 6.831236300000000483e+01 1.127199939999999998e+02
5.029827900000000085e+01 8.075875100000000373e+01 4.676385999999999932e+00
9.185207400000000177e+01 1.195796359999999936e+02 1.225339050000000043e+02
3.738399100000000175e+01 1.219555210000000045e+02 1.115414279999999962e+02
5.228731899999999655e+01 8.704723400000000311e+01 1.715796100000000024e+01
7.089298999999999751e+01 6.477720600000000672e+01 3.370170999999999850e+01
