-0.1306 -0.1817 -0.2371
-0.0972 -0.1351 -0.1762
-0.0619 -0.0860 -0.1122
-0.0478 -0.0665 -0.0867
-0.0379 -0.0527 -0.0687
-0.0283 -0.0393 -0.0512
-0.0246 -0.0341 -0.0445
-0.0202 -0.0280 -0.0365
-0.0169 -0.0235 -0.0306
-0.0150 -0.0209 -0.0272
-0.0129 -0.0179 -0.0234
-0.0115 -0.0159 -0.0207
-0.0103 -0.0143 -0.0187
-0.0092 -0.0128 -0.0166
-0.0084 -0.0116 -0.0152
-0.0077 -0.0107 -0.0139
-0.0071 -0.0098 -0.0127
-0.0065 -0.0091 -0.0118
-0.0061 -0.0084 -0.0110
-0.0057 -0.0079 -0.0102
-0.0053 -0.0074 -0.0096
-0.0050 -0.0070 -0.0090
-0.0048 -0.0066 -0.0085
