3028.7983 6321.5119 5861.3998
6196.5294 3196.6508 4840.0168
1628.7523 829.3034 458.1933
1712.0917 2137.5212 3434.6457
2357.7887 1666.7506 1079.1656
1526.5639 1238.2436 1915.3626
915.3923 1025.9675 1036.9303
835.4002 995.7612 834.9085
810.1378 646.6829 704.0926
587.3836 645.1616 750.3930
562.5255 494.4815 587.8013
500.8985 553.2962 489.3151
486.7866 393.1747 441.9863
399.6538 336.4707 494.7018
328.8188 395.1695 433.9026
310.8434 329.2801 333.5000
284.4214 270.0125 301.1026
287.3449 274.5000 261.8723
250.3992 222.6356 259.9526
213.3738 214.1545 224.9225
181.5521 196.2140 213.0533
159.8354 171.2598 173.8201
168.3044 168.2942 179.6618
3951.4125 6421.9271 6063.9176
6070.8289 4193.1255 5933.4403
1858.1098 906.4810 977.5977
1927.5080 2411.4797 4027.6916
2773.1677 1881.0309 1111.7715
1700.6514 1216.7446 2209.8640
1289.3007 1145.8144 1033.7396
926.6665 1158.6736 965.9727
824.9100 724.7182 698.7920
693.3777 805.2745 889.7905
640.0543 567.8025 672.0182
537.6471 652.6040 509.1960
595.4816 450.2347 493.4108
475.3212 395.3704 549.0069
389.8900 405.4296 493.3807
341.7367 342.6485 399.4980
302.4408 285.3423 384.8508
327.0426 279.8964 308.2448
327.5943 267.5798 295.8033
244.3381 228.8585 244.0238
206.0923 216.9455 238.2100
208.0506 182.3053 216.1735
183.4139 188.2914 183.3890
4519.8418 9297.0573 7736.7168
8185.8962 5490.2493 7647.2414
2655.4478 1381.2248 1123.8828
2754.7971 3469.2600 5822.0852
3870.6526 2787.0185 1654.7430
2772.8542 1912.7993 2871.2155
1505.2146 1751.4544 1395.9505
1358.6473 1595.7207 1287.7974
1203.7212 988.5703 1038.6766
964.5858 1135.6030 1250.0653
914.5453 808.6369 999.3631
769.6983 950.9289 725.9620
869.0084 647.8938 676.9618
706.0441 610.4667 791.8025
611.1721 626.1730 744.3789
514.3585 520.5267 598.2058
475.5673 420.2174 601.4747
544.8425 476.9498 534.0927
494.1850 434.9982 440.4592
384.6238 365.4783 408.0748
302.3120 300.1733 377.8472
289.6533 308.0796 338.1068
296.8283 324.0304 289.2385
