-2026.57 -9577.49 3274.09
3574.84 -205.83 -2691.70
1205.19 -664.87 -74.59
826.50 -238.33 -552.22
361.85 -277.93 408.31
331.68 -747.01 -340.72
-727.15 337.13 246.76
-154.96 10.61 -167.31
-108.60 58.40 -259.83
-95.56 -67.29 -40.68
-14.94 -59.26 0.45
-10.79 -26.45 58.11
104.59 20.62 89.09
-62.48 -28.74 94.21
-11.22 4.42 30.76
-3.99 48.84 -45.54
-57.12 -46.69 -18.25
11.63 -6.76 -28.15
-2.35 -7.46 -9.57
-19.47 -18.78 24.47
8.69 -49.42 14.98
-8.49 -1.11 -34.08
-4.57 11.18 -26.60
-2466.80 -16944.77 7865.44
7092.39 1306.87 -4788.54
3832.10 -2111.56 826.39
1698.73 529.42 453.15
798.95 -767.13 1070.99
-374.18 -1815.63 -344.57
-1232.41 223.04 568.23
86.03 400.88 -266.99
-78.25 306.80 -942.90
-46.88 -300.00 359.69
-99.74 -192.36 35.98
89.31 -333.71 -241.62
150.06 49.56 -13.56
-30.44 -243.90 87.11
-91.64 -3.85 130.96
-121.68 91.37 -29.56
-14.79 -59.14 37.60
24.26 -90.96 -95.78
-181.70 11.60 122.69
-57.00 -87.47 60.97
21.48 -65.73 -6.05
-16.16 -35.30 56.29
23.57 25.87 -15.24
-8042.71 -21881.72 11593.29
6698.97 63.63 -7796.37
5470.14 3808.97 -651.92
1091.48 2452.62 -1050.47
445.42 -2158.61 739.54
607.21 -1545.74 -282.34
-1432.97 457.44 787.38
-88.13 326.71 -832.20
-458.41 117.09 576.89
49.41 -356.43 92.60
-569.82 -236.15 127.26
83.68 -404.02 -350.44
172.80 -20.96 395.85
-154.23 -93.29 -199.69
-182.17 239.20 -48.82
-23.41 -44.88 -208.69
-37.26 3.71 61.50
24.46 -70.65 -372.52
-168.02 -34.37 42.21
41.71 -44.77 -26.11
-155.50 -0.13 27.84
58.93 -118.27 -137.79
40.79 57.62 -75.46
