2713.53 4438.94 4554.22
4523.58 2459.28 3781.37
1131.33 480.95 459.45
1186.89 1505.72 2445.41
1681.02 1143.45 800.97
951.09 825.14 1427.70
746.71 681.60 758.87
575.12 742.60 612.24
559.76 456.62 472.30
413.38 467.66 553.80
406.51 344.73 399.13
353.65 405.75 351.90
372.17 302.46 345.20
280.62 224.46 334.18
230.88 258.47 288.88
218.49 212.11 225.62
187.46 178.27 210.25
194.96 176.81 169.63
170.83 136.68 180.27
138.47 137.83 153.54
130.42 135.15 141.21
119.44 111.99 120.72
108.09 106.08 110.86
3441.58 8862.84 7469.84
8403.54 4217.10 6138.02
2222.03 1288.89 448.73
2400.32 2993.51 4823.60
3262.71 2387.42 1483.63
2404.57 1829.12 2505.30
1115.67 1503.88 1383.83
1195.99 1330.36 1120.82
1146.75 914.53 1049.52
830.45 901.67 1034.46
808.40 696.34 877.95
717.87 771.47 691.69
673.40 513.99 598.35
582.36 501.49 721.08
492.07 580.25 642.30
469.74 494.67 490.51
429.82 406.14 460.70
434.95 419.44 413.78
389.09 356.39 387.32
327.19 326.94 334.24
261.34 283.85 328.47
215.47 265.10 264.18
261.54 271.98 274.49
5714.39 9262.49 7735.41
7751.70 7049.03 9275.58
2905.55 1705.04 1991.98
3170.51 3934.74 6681.00
4523.62 3128.77 1574.71
2962.95 1833.29 3353.73
2146.10 1886.41 1320.63
1464.63 1825.01 1465.42
1149.23 1085.36 985.95
1090.66 1369.27 1433.08
981.28 906.71 1104.89
785.20 1043.44 728.92
978.82 721.33 713.84
765.50 693.20 890.15
650.17 613.10 819.07
506.93 538.05 679.12
472.38 444.03 683.76
565.27 472.62 574.29
581.12 505.80 461.07
404.43 365.95 397.04
315.67 317.72 382.97
347.20 293.98 378.56
309.04 327.51 285.07
