-2103.97 -9635.43 3248.25
3575.04 -208.05 -2710.56
1221.33 -675.10 -58.68
810.42 -227.86 -543.69
354.22 -294.96 362.13
289.43 -749.30 -340.30
-714.61 336.49 254.66
-162.46 7.27 -167.50
-111.30 43.44 -277.78
-89.79 -78.86 -46.84
-17.94 -65.20 -11.26
-10.72 -37.40 46.01
99.43 29.79 86.13
-63.81 -36.79 93.68
-19.22 2.54 28.95
-7.58 49.61 -47.01
-65.12 -53.85 -18.86
7.18 -11.17 -40.03
-6.68 -0.38 -14.64
-18.73 -19.79 20.22
9.96 -50.45 16.70
-8.06 3.69 -29.19
-6.83 10.98 -27.74
-2666.51 -17037.82 7718.19
7227.58 1131.64 -4878.45
3927.20 -2584.55 1008.58
1751.51 696.97 426.77
754.98 -826.92 979.34
-673.28 -1918.89 -330.42
-1141.47 180.25 563.21
112.98 384.49 -293.46
-24.41 163.14 -1173.99
-76.72 -385.78 341.28
-115.24 -206.04 -25.84
117.59 -383.50 -309.84
133.82 51.80 -17.36
-51.01 -289.23 97.57
-172.17 -44.65 145.71
-165.78 98.19 -88.32
-31.75 -114.21 30.52
6.98 -139.66 -148.21
-193.47 39.23 100.65
-70.55 -82.48 42.14
17.43 -94.14 -3.90
-48.28 -28.16 102.76
13.85 32.06 -39.25
-7266.26 -22592.67 10651.92
6906.97 128.79 -8006.36
5429.92 4973.34 -1980.32
291.66 2590.45 -1099.48
170.68 -2350.02 449.05
593.35 -1555.06 -532.33
-1566.15 538.92 822.50
-85.45 199.09 -1031.63
-483.00 -94.14 404.77
67.11 -288.46 31.13
-682.71 -453.89 -103.13
-241.04 -502.87 -467.83
119.04 -24.03 202.69
-119.89 -136.20 -190.11
-228.05 202.85 -116.53
-132.35 13.27 -306.54
-259.13 16.43 183.30
255.87 -59.54 -605.84
-169.34 -86.35 -104.12
1.37 -95.06 -138.37
-239.05 -99.48 -24.48
60.64 -107.69 -103.42
-37.83 -7.91 -182.05
