0.4190 0.3351 0.3771
0.3727 0.3665 0.3922
0.0941 0.1074 0.1178
0.5279 0.4761 0.5666
0.3291 0.2799 0.3427
0.5085 0.4313 0.4966
0.3838 0.3165 0.3769
0.4159 0.3768 0.4217
0.3676 0.3023 0.3551
0.4277 0.4055 0.4707
0.3872 0.3462 0.4164
0.4221 0.3672 0.4371
0.3760 0.3316 0.3840
0.4205 0.3729 0.4567
0.4617 0.3907 0.4914
0.4042 0.3533 0.4392
0.3809 0.3488 0.4386
0.3869 0.3312 0.4695
0.3754 0.3420 0.4383
0.3668 0.3084 0.4160
0.3650 0.3168 0.3893
0.3276 0.2953 0.3949
0.3504 0.2921 0.3975
