4432.5411 4272.8227 1598.4628 1725.1847 1521.9415 1082.9249 838.1074 603.6378 607.6415 471.0924 455.4310 374.2950 346.5241 295.5045 257.0518 244.5283 199.9229 187.5315 169.9693 157.7297 143.3050 125.2740 120.3846 107.6776 106.7259 101.7162 92.4102 90.5897 77.7366 80.5748 76.1075 65.6655 70.4897 61.7762 60.7565 54.9546 55.0320 54.3906 52.3985 50.8831 43.4303 44.7683 45.1917 41.6944 40.7406 41.8768 39.3557 39.5596 39.6412 35.0111 31.6560 33.9500 32.4327 32.8277 31.2034 31.0205 33.1495 32.3899 33.5507 31.6589 32.0686 31.6364 33.7393 32.6929 32.2644 33.2874 34.6587 32.5204 32.5386 30.4903 32.9506 33.9788 34.6955 35.4717 37.2602 36.4946 37.6344 36.6760 39.0873 38.1577 41.1418 41.5549 41.5732 42.4291 43.2115 43.6727 46.0526 48.8283 48.0305 48.1486 49.8183 51.7820 52.3702 54.2587 58.2507 59.6003 61.0164 59.8870 63.2073 64.0758 65.7438 68.7086 71.5341 72.1566 73.7827 75.5268 77.8122 81.0430 83.7704 87.2278 88.8441 92.6393 94.9641 97.6300 100.3697 103.8670 108.9444 113.2486 117.9543 116.4797 123.9523 126.3509 131.1482 137.4699 141.6470 143.8512 151.7331 157.5403 158.1985 165.1142 167.0231 173.5405
7487.8557 7732.5914 2598.9965 3430.9479 2867.3056 2180.7357 1703.5233 1196.9457 1124.4320 979.6928 821.0755 781.7483 641.2742 600.4952 624.4932 513.6356 460.7760 429.4704 407.6454 338.0575 324.8526 260.5173 288.6015 256.4973 236.2649 216.2739 226.3199 187.4754 186.4720 173.6304 156.1679 160.6852 154.4162 145.3882 135.5253 121.3369 111.7213 123.2143 110.7738 104.3712 111.6303 102.4424 96.5978 93.0671 87.2083 88.7785 93.6861 76.1229 76.2708 77.6136 79.7100 77.3768 71.0174 73.7638 74.8660 70.1882 65.7269 63.2300 66.0986 65.1806 57.7991 62.3197 62.9513 62.3523 66.0332 61.4945 64.0562 63.3524 62.1828 62.8223 65.2504 59.9080 64.3909 61.1866 62.0280 63.7589 62.3800 71.8313 62.5228 68.9751 63.3839 69.3765 72.3811 67.3649 69.6316 72.2933 68.8243 78.1691 76.2210 81.8433 81.3057 84.3609 87.6724 91.9499 83.4608 91.9467 94.7456 97.5123 98.1229 95.7797 100.5428 106.9999 108.9307 109.9513 114.0550 113.1437 116.9679 125.4318 124.7436 131.4705 132.0286 138.8529 142.5541 152.5240 153.8784 155.8707 162.7491 168.1763 174.0287 182.3819 180.2909 192.0440 197.0371 199.6407 206.7200 212.3577 223.7286 223.6044 241.0663 243.9269 248.9090 252.6127
8600.2669 10117.8783 3457.9160 4629.4253 3789.6128 2698.3087 2204.1986 1435.1437 1485.6417 1238.1749 1260.1334 895.6687 790.7724 796.8799 725.0339 653.3638 527.8191 569.0374 515.9842 396.9635 427.7461 328.9970 358.0964 289.1951 296.6982 225.7769 280.2543 239.3425 246.6196 217.4636 200.1262 182.0472 178.9725 151.2069 177.9320 147.5450 149.4669 130.1187 122.7944 111.1303 110.4649 113.4731 87.4319 91.6826 86.9057 91.6658 76.6648 87.3450 81.9201 75.7187 79.2816 63.2718 67.8579 70.0836 66.1757 66.9468 68.3245 63.5794 65.3331 68.4194 68.2100 70.9779 59.5973 61.7639 56.2237 62.9832 62.0699 67.5297 64.3855 66.1642 64.8917 69.0169 65.4334 73.6212 62.7880 75.9678 85.5420 87.5243 82.5492 84.0360 79.7229 84.6920 99.4970 97.4016 96.9072 100.9328 95.5627 109.6231 111.7836 105.7685 119.9924 110.0330 124.7077 114.8877 123.3594 133.5992 131.9712 145.2567 141.7262 146.5729 152.5380 152.9345 171.1038 179.6530 190.3544 194.8042 195.3763 204.4976 207.5884 209.5057 211.4530 211.2581 238.3932 233.9300 237.2391 260.8992 263.6183 270.4206 261.7498 289.2258 288.1827 305.9321 304.0947 308.2206 342.3709 326.1561 346.6248 346.5753 380.6153 387.9307 411.9433 412.8644
