-2069.6653 5058.4926 2232.7367 1185.2754 554.4766 157.7872 -971.5406 -51.1949 -101.8584 -78.2450 -45.2332 15.3228 129.4929 -42.3828 -19.6951 -41.0178 -31.0263 31.5582 -64.1742 -32.8200 9.7204 -6.2808 8.7691 -4017.3270 4959.2555 2643.7271 1122.6157 448.9738 474.5950 -1008.8716 -109.6991 -194.2903 -90.5379 -178.4704 51.7335 147.5234 -101.1593 -67.0812 -8.1860 -18.6021 8.5420 -43.1643 -6.6264 -40.4768 -2.3876 17.5941 -5412.0954 6931.2013 4579.4367 1443.1434 711.2112 -70.2887 -1282.5924 -87.7560 -309.5242 79.1367 -267.4633 119.7277 136.7578 -73.0365 -100.9123 -45.9573 -37.6166 -45.1072 -200.6399 11.2153 -10.9287 50.9592 32.8857
-12672.5758 447.9191 -1124.8552 33.7275 -451.3951 -1169.9604 302.2247 172.6693 197.6935 -128.0970 -107.6700 -128.1635 18.4801 -96.2172 9.3912 63.6612 -30.7877 -25.1102 -15.4078 -45.0136 -49.5469 -21.1673 13.4754 -14223.2005 -208.5500 459.7623 624.2390 -855.3735 -1102.9336 382.3795 125.4581 89.2139 -163.5539 -89.1450 -122.3478 -21.1501 -38.5439 70.2096 18.6890 -32.1182 -31.9430 -25.2923 -18.5900 -36.8574 -49.5860 32.4125 -19659.8570 1034.3607 354.9210 1165.6032 -1383.9447 -1647.0207 344.4035 389.6137 299.1238 -352.4756 -208.8288 -390.8455 111.4269 -204.2462 123.6244 27.3244 -43.5189 -70.7882 41.5664 -74.1254 2.1515 -27.9024 39.5147
5246.4860 -3558.6990 198.9363 -156.2753 756.8452 -355.6440 368.5476 -208.9522 -474.8617 131.0526 35.0414 -37.4078 46.0586 89.0249 68.0550 -29.0560 9.6226 -35.1883 48.7210 42.9643 1.9988 -10.5567 -18.0695 6353.0062 -4543.4887 -151.1551 -800.4647 694.7624 -330.5554 407.0432 -388.0133 -35.9363 16.3307 71.4468 -43.8513 212.6112 13.9963 24.6134 -110.1321 -3.6350 -100.3138 24.0009 24.1690 17.8044 -65.7887 -39.9887 9637.9584 -6130.8380 484.1057 9.6358 667.0258 -289.6669 739.4893 -417.3458 -242.1244 233.3294 73.1451 -299.5204 154.7516 -40.8040 40.9246 -23.0535 23.9180 -206.0197 94.6653 29.1517 30.3739 -28.4126 0.1672
